episode,reward,steps
1875,-299,200
1876,-109,103
1877,-190,130
1878,-207,174
1879,-281,200
1880,-291,195
1881,-141,117
1882,-263,194
1883,-263,200
1884,-208,157
1885,-187,127
1886,-245,200
1887,-245,200
1888,-272,200
1889,-233,200
1890,-263,200
1891,-109,94
1892,-92,68
1893,-248,197
1894,-290,200
1895,3,9
1896,-281,200
1897,-254,200
1898,-106,118
1899,-184,142
1900,-224,155
1901,-236,200
1902,-47,41
1903,-178,181
1904,-220,196
1905,-263,200
1906,-191,167
1907,-25,46
1908,-181,148
1909,-224,173
1910,-245,200
1911,-92,86
1912,-187,154
1913,12,9
1914,-6,18
1915,-95,80
1916,-135,120
1917,-299,200
1918,-254,200
1919,-208,184
1920,-335,200
1921,-14,26
1922,-245,200
1923,-114,108
1924,-15,36
1925,-5,26
1926,-218,200
1927,-290,200
1928,-245,200
1929,-59,62
1930,-153,102
1931,-89,83
1932,-77,80
1933,-254,200
1934,-3,15
1935,-98,92
1936,-22,43
1937,-165,132
1938,-290,200
1939,-52,46
1940,-239,170
1941,-22,34
1942,-317,200
1943,-41,53
1944,-272,200
1945,-254,200
1946,-132,99
1947,-260,200
1948,-362,200
1949,-281,200
1950,-218,200
1951,-44,47
1952,-263,200
1953,-100,76
1954,-236,200
1955,-79,82
1956,-290,200
1957,-42,45
1958,-281,200
1959,-281,200
1960,-7,28
1961,-41,62
1962,-225,183
1963,-263,200
1964,-164,140
1965,-195,126
1966,-197,182
1967,12,9
1968,-254,200
1969,5,7
1970,-116,128
1971,-281,200
1972,-123,126
1973,-197,182
1974,-272,200
1975,-131,89
1976,-245,194
1977,-290,200
1978,-263,200
1979,-117,111
1980,-281,200
1981,-263,200
1982,-290,200
1983,-216,183
1984,-254,200
1985,-299,200
1986,-214,172
1987,-173,149
1988,-207,138
1989,-130,97
1990,-263,200
1991,-263,200
1992,-290,200
1993,-218,176
1994,-299,200
1995,-61,64
1996,-114,90
1997,-176,152
1998,-145,103
1999,-160,127
2000,-103,88
