episode,reward,steps
1874,-263,200
1875,-353,200
1876,-281,200
1877,-236,200
1878,-308,200
1879,-272,200
1880,-276,198
1881,-281,200
1882,-242,191
1883,-263,200
1884,-185,116
1885,-21,24
1886,-326,200
1887,-201,159
1888,-263,200
1889,-299,200
1890,-254,200
1891,-245,200
1892,-192,150
1893,-254,200
1894,-281,200
1895,-308,200
1896,-281,200
1897,-272,200
1898,-272,200
1899,-245,200
1900,-281,200
1901,-299,200
1902,-254,200
1903,-299,200
1904,-213,198
1905,-281,200
1906,-272,200
1907,-263,200
1908,-281,200
1909,-317,200
1910,-168,144
1911,-281,200
1912,-308,200
1913,-281,200
1914,-152,128
1915,-308,200
1916,-245,200
1917,-281,200
1918,-245,200
1919,-317,200
1920,-353,200
1921,-299,200
1922,-281,200
1923,-290,200
1924,-96,90
1925,-256,160
1926,-281,200
1927,-263,200
1928,-299,200
1929,-169,136
1930,-272,200
1931,-290,200
1932,-263,200
1933,-353,200
1934,-272,200
1935,-272,200
1936,-290,200
1937,-211,196
1938,-299,200
1939,-281,200
1940,-308,200
1941,-290,200
1942,-281,200
1943,-227,200
1944,-281,200
1945,-281,200
1946,-164,140
1947,-299,200
1948,-290,200
1949,-281,200
1950,-272,200
1951,-290,200
1952,-272,200
1953,-299,200
1954,-254,200
1955,-254,200
1956,-234,165
1957,-308,200
1958,-254,200
1959,-299,200
1960,-245,200
1961,-245,200
1962,-281,200
1963,-245,200
1964,-281,200
1965,-299,200
1966,-281,200
1967,-281,200
1968,-281,200
1969,-290,200
1970,-308,200
1971,-29,41
1972,-263,200
1973,-254,200
1974,-299,200
1975,-236,200
1976,-299,200
1977,-254,200
1978,-272,200
1979,-263,200
1980,-245,200
1981,-226,157
1982,-272,200
1983,-299,200
1984,-159,108
1985,-272,200
1986,-5,17
1987,-203,188
1988,-263,200
1989,-272,200
1990,-290,200
1991,-227,200
1992,1,20
1993,-317,200
1994,-308,200
1995,-308,200
1996,-236,200
1997,-272,200
1998,-326,200
1999,-290,200
2000,-254,200
