episode,reward,steps
3912,-10,22
3913,-2,14
3914,5,16
3915,7,14
3916,8,13
3917,-1,13
3918,4,17
3919,11,10
3920,7,14
3921,5,16
3922,5,16
3923,9,12
3924,11,10
3925,9,12
3926,6,15
3927,-3,15
3928,8,13
3929,5,16
3930,2,10
3931,2,10
3932,2,10
3933,11,10
3934,10,11
3935,4,17
3936,15,6
3937,5,16
3938,-5,17
3939,-4,16
3940,12,9
3941,6,15
3942,0,21
3943,-2,14
3944,-1,13
3945,5,16
3946,9,12
3947,9,12
3948,5,16
3949,-3,15
3950,-5,17
3951,-1,22
3952,-18,21
3953,7,14
3954,11,10
3955,-7,19
3956,1,20
3957,1,20
3958,5,16
3959,6,15
3960,3,18
3961,8,13
3962,9,12
3963,10,11
3964,-19,22
3965,1,20
3966,6,15
3967,3,18
3968,2,10
3969,-10,13
3970,-1,22
3971,2,19
3972,-14,17
3973,9,12
3974,10,11
3975,9,12
3976,-2,14
3977,-4,16
3978,-13,16
3979,-4,16
3980,9,12
3981,-5,17
3982,4,8
3983,11,10
3984,-4,16
3985,8,13
3986,7,14
3987,15,6
3988,9,12
3989,-7,19
3990,3,18
3991,12,9
3992,14,7
3993,11,10
3994,9,12
3995,-2,14
3996,5,16
3997,-2,14
3998,5,16
3999,-12,15
4000,7,14
4001,10,11
4002,2,10
4003,3,18
4004,6,15
4005,4,17
4006,7,14
4007,-1,13
4008,-10,13
4009,4,17
4010,11,10
4011,9,12
4012,10,11
4013,15,6
4014,8,13
4015,0,12
4016,-6,18
4017,5,16
4018,10,11
4019,8,13
4020,-4,16
4021,11,10
4022,-1,13
4023,8,13
4024,3,18
4025,1,11
4026,-2,14
4027,-15,18
4028,2,19
4029,4,8
4030,7,14
4031,5,16
4032,4,17
4033,8,13
4034,13,8
4035,4,17
4036,0,12
4037,9,12
4038,8,13
4039,5,16
4040,9,12
4041,1,20
4042,12,9
4043,-10,13
4044,-1,13
4045,5,16
4046,-4,16
4047,12,9
4048,6,15
4049,7,14
4050,9,12
4051,-14,17
4052,6,15
4053,8,13
4054,9,12
4055,-3,15
4056,10,11
4057,7,14
4058,-3,15
4059,-4,16
4060,6,15
4061,0,12
4062,0,12
4063,-14,26
4064,-6,18
4065,-4,16
4066,8,13
4067,4,17
4068,12,9
4069,-9,21
4070,6,15
4071,4,17
4072,8,13
4073,7,14
4074,6,15
4075,10,11
4076,4,17
4077,9,12
4078,3,18
4079,10,11
4080,10,11
4081,1,20
4082,5,16
4083,8,13
4084,4,17
4085,3,18
4086,0,12
4087,8,13
4088,8,13
4089,2,19
4090,-1,13
4091,4,17
4092,5,16
4093,-6,18
4094,1,20
4095,8,13
4096,-1,13
4097,7,14
4098,5,16
4099,-11,23
4100,-8,20
4101,-16,19
4102,-3,15
4103,-1,13
4104,6,15
4105,13,8
4106,3,18
4107,-1,13
4108,-5,17
4109,0,21
4110,7,14
4111,-4,16
4112,8,13
4113,0,21
4114,-4,16
4115,7,14
4116,15,6
4117,-6,18
4118,9,12
4119,10,11
4120,5,16
4121,-27,21
4122,3,18
4123,12,9
4124,-5,17
4125,6,15
4126,0,12
4127,-9,21
4128,8,13
4129,7,14
4130,9,12
4131,-18,21
4132,11,10
4133,-2,14
4134,-4,16
4135,-5,17
4136,5,16
4137,8,13
4138,8,13
4139,7,14
4140,6,15
4141,5,16
4142,7,14
4143,4,17
4144,1,11
4145,3,18
4146,-13,16
4147,8,13
4148,-7,19
4149,-13,16
4150,9,12
4151,-4,16
4152,9,12
4153,1,20
4154,5,16
4155,-12,24
4156,6,15
4157,0,21
4158,4,17
4159,7,14
4160,12,9
4161,15,6
4162,1,11
4163,8,13
4164,8,13
4165,3,18
4166,9,12
4167,15,6
4168,-9,12
4169,11,10
4170,8,13
4171,5,16
4172,0,12
4173,8,13
4174,10,11
4175,-30,24
4176,12,9
4177,12,9
4178,1,11
4179,4,17
4180,7,14
4181,9,12
4182,-2,14
4183,5,16
4184,10,11
4185,3,18
4186,10,11
4187,7,14
4188,13,8
4189,10,11
4190,-3,15
4191,8,13
4192,7,14
4193,8,13
4194,3,18
4195,8,13
4196,7,14
4197,7,14
4198,9,12
4199,0,12
4200,8,13
4201,7,14
4202,8,13
4203,6,15
4204,-2,23
4205,2,10
4206,7,14
4207,5,16
4208,10,11
4209,9,12
4210,-26,20
4211,12,9
4212,8,13
4213,4,17
4214,9,12
4215,-3,15
4216,9,12
4217,-5,17
4218,5,16
4219,14,7
4220,9,12
4221,5,16
4222,9,12
4223,6,15
4224,9,12
4225,5,16
4226,7,14
4227,7,14
4228,8,13
4229,8,13
4230,-3,15
4231,6,15
4232,-11,23
4233,10,11
4234,-4,16
4235,-4,16
4236,-12,24
4237,-3,15
4238,6,15
4239,11,10
4240,-1,13
4241,11,10
4242,-5,17
4243,-3,15
4244,-3,15
4245,4,17
4246,10,11
4247,-3,15
4248,-10,13
4249,12,9
4250,-2,14
4251,-4,16
4252,7,14
4253,-3,15
4254,-1,13
4255,-13,16
4256,1,20
4257,-16,19
4258,6,15
4259,-5,17
4260,8,13
4261,3,18
4262,12,9
4263,7,14
4264,10,11
4265,-18,21
4266,-6,18
4267,-9,21
4268,7,14
4269,-6,18
4270,-14,17
4271,13,8
4272,9,12
4273,8,13
4274,-3,15
4275,-18,21
4276,-4,16
4277,-9,21
4278,10,11
4279,-3,15
4280,0,12
4281,3,18
4282,14,7
4283,2,19
4284,8,13
4285,-3,15
4286,-2,14
4287,7,14
4288,9,12
4289,0,12
4290,6,15
4291,9,12
4292,-16,19
4293,7,14
4294,7,14
4295,6,15
4296,6,15
4297,-6,18
4298,2,19
4299,11,10
4300,10,11
4301,10,11
4302,4,17
4303,4,17
4304,4,17
4305,-5,17
4306,3,18
4307,4,17
4308,0,12
4309,11,10
4310,-16,19
4311,8,13
4312,3,18
4313,6,15
4314,8,13
4315,11,10
4316,10,11
4317,7,14
4318,-8,20
4319,6,15
4320,8,13
4321,-11,23
4322,-4,16
4323,-4,16
4324,4,17
4325,9,12
4326,9,12
4327,4,17
4328,6,15
4329,4,17
4330,-27,21
4331,-6,18
4332,11,10
4333,7,14
4334,-2,14
4335,-2,14
4336,5,16
4337,9,12
4338,10,11
4339,8,13
4340,7,14
4341,1,11
4342,-1,13
4343,9,12
4344,-2,14
4345,3,18
4346,6,15
4347,6,15
4348,-13,16
4349,10,11
4350,-4,16
4351,-1,13
4352,-10,22
4353,7,14
4354,5,16
4355,-2,14
4356,0,12
4357,8,13
4358,-4,16
4359,-16,19
4360,11,10
4361,10,11
4362,5,16
4363,8,13
4364,6,15
4365,4,17
4366,-7,19
4367,3,18
4368,4,17
4369,-16,19
4370,6,15
4371,13,8
4372,-6,18
4373,-5,17
4374,7,14
4375,15,6
4376,9,12
4377,-6,18
4378,3,18
4379,8,13
4380,4,17
4381,-5,17
4382,-3,15
4383,6,15
4384,6,15
4385,6,15
4386,-3,15
4387,5,16
4388,5,16
4389,-12,15
4390,12,9
4391,6,15
4392,5,16
4393,7,14
4394,-10,22
4395,-11,14
4396,-18,21
4397,10,11
4398,2,19
4399,2,19
4400,10,11
4401,-13,25
4402,-4,16
4403,-6,18
4404,11,10
4405,3,18
4406,5,16
4407,0,21
4408,5,16
4409,7,14
4410,-4,16
4411,0,12
4412,-9,21
4413,9,12
4414,2,19
4415,10,11
4416,-9,21
4417,7,14
4418,15,6
4419,-5,17
4420,-2,14
4421,-6,18
4422,-8,20
4423,0,12
4424,1,11
4425,2,10
4426,9,12
4427,7,14
4428,3,18
4429,7,14
4430,11,10
4431,14,7
4432,7,14
4433,-8,20
4434,0,12
4435,9,12
4436,11,10
4437,8,13
4438,-4,16
4439,10,11
4440,5,16
4441,7,14
4442,6,15
4443,-4,16
4444,-3,15
4445,-19,22
4446,9,12
4447,9,12
4448,7,14
4449,8,13
4450,9,12
4451,-6,18
4452,11,10
4453,-3,15
4454,5,16
4455,10,11
4456,-1,13
4457,6,15
4458,7,14
4459,-4,16
4460,7,14
4461,-11,23
4462,1,20
4463,4,17
4464,-6,18
4465,5,16
4466,-1,13
4467,-1,22
4468,7,14
4469,-12,15
4470,5,16
4471,7,14
4472,5,16
4473,-8,20
4474,10,11
4475,-5,17
4476,0,12
4477,4,17
4478,-6,18
4479,11,10
4480,-3,15
4481,5,16
4482,6,15
4483,11,10
4484,10,11
4485,6,15
4486,7,14
4487,7,14
4488,9,12
4489,0,21
4490,-21,24
4491,3,18
4492,8,13
4493,1,20
4494,7,14
4495,11,10
4496,9,12
4497,11,10
4498,4,17
4499,13,8
4500,4,17
4501,6,15
4502,-4,16
4503,9,12
4504,7,14
4505,12,9
4506,12,9
4507,3,18
4508,-7,19
4509,-8,20
4510,2,19
4511,0,12
4512,6,15
4513,4,8
4514,3,18
4515,-5,17
4516,7,14
4517,-3,15
4518,7,14
4519,-1,22
4520,-27,21
4521,5,16
4522,-2,14
4523,5,16
4524,1,20
4525,9,12
4526,15,6
4527,2,19
4528,-18,21
4529,9,12
4530,4,17
4531,-2,14
4532,4,17
4533,-3,15
4534,10,11
4535,6,15
4536,-15,18
4537,3,9
4538,9,12
4539,4,17
4540,-2,14
4541,4,17
4542,3,18
4543,14,7
4544,-16,19
4545,5,16
4546,8,13
4547,9,12
4548,6,15
4549,6,15
4550,-3,15
4551,-16,19
4552,7,14
4553,11,10
4554,11,10
4555,2,19
4556,6,15
4557,-5,17
4558,6,15
4559,0,21
4560,10,11
4561,4,17
4562,11,10
4563,9,12
4564,-5,17
4565,4,17
4566,8,13
4567,-2,14
4568,1,11
4569,9,12
4570,7,14
4571,7,14
4572,4,17
4573,3,18
4574,-3,15
4575,6,15
4576,10,11
4577,5,16
4578,6,15
4579,6,15
4580,5,16
4581,5,16
4582,3,18
4583,1,20
4584,4,17
4585,0,21
4586,5,16
4587,7,14
4588,-8,20
4589,-14,17
4590,8,13
4591,10,11
4592,9,12
4593,1,11
4594,11,10
4595,-10,13
4596,12,9
4597,-15,18
4598,6,15
4599,8,13
4600,0,12
4601,3,18
4602,11,10
4603,-2,14
4604,11,10
4605,-1,13
4606,12,9
4607,8,13
4608,9,12
4609,10,11
4610,-6,18
4611,2,19
4612,-5,17
4613,7,14
4614,1,20
4615,8,13
4616,-2,23
4617,-1,13
4618,9,12
4619,-37,22
4620,8,13
4621,3,18
4622,2,19
4623,3,18
4624,-3,15
4625,7,14
4626,-7,19
4627,12,9
4628,-2,14
4629,7,14
4630,7,14
4631,7,14
4632,7,14
4633,4,17
4634,6,15
4635,-6,18
4636,8,13
4637,3,9
4638,4,17
4639,8,13
4640,-14,17
4641,0,21
4642,3,9
4643,9,12
4644,9,12
4645,-16,19
4646,-7,19
4647,7,14
4648,-1,13
4649,-4,16
4650,-10,13
4651,11,10
4652,-2,14
4653,6,15
4654,5,16
4655,4,17
4656,6,15
4657,9,12
4658,-7,19
4659,-1,13
4660,1,11
4661,7,14
4662,-5,17
4663,2,19
4664,12,9
4665,5,16
4666,1,11
4667,7,14
4668,11,10
4669,8,13
4670,12,9
4671,13,8
4672,4,17
4673,-6,18
4674,7,14
4675,9,12
4676,2,19
4677,-9,12
4678,4,17
4679,3,18
4680,9,12
4681,7,14
4682,3,18
4683,-5,17
4684,3,18
4685,7,14
4686,3,18
4687,0,12
4688,8,13
4689,3,18
4690,8,13
4691,9,12
4692,6,15
4693,1,11
4694,7,14
4695,12,9
4696,-6,18
4697,-1,13
4698,-17,20
4699,7,14
4700,4,17
4701,-5,17
4702,-11,14
4703,9,12
4704,5,16
4705,8,13
4706,6,15
4707,0,12
4708,4,17
4709,-6,18
4710,-10,13
4711,2,19
4712,5,16
4713,6,15
4714,13,8
4715,7,14
4716,10,11
4717,-15,18
4718,3,18
4719,9,12
4720,-6,18
4721,-5,17
4722,10,11
4723,0,21
4724,5,16
4725,3,18
4726,5,16
4727,-7,19
4728,4,17
4729,6,15
4730,8,13
4731,0,12
4732,-1,13
4733,-3,15
4734,-2,14
4735,-5,17
4736,-5,17
4737,9,12
4738,-1,13
4739,9,12
4740,3,18
4741,-9,12
4742,7,14
4743,5,16
4744,3,9
4745,0,12
4746,14,7
4747,8,13
4748,-6,18
4749,10,11
4750,-1,13
4751,-17,20
4752,7,14
4753,7,14
4754,10,11
4755,1,20
4756,-33,27
4757,-4,16
4758,8,13
4759,5,16
4760,-4,16
4761,1,11
4762,7,14
4763,11,10
4764,-6,18
4765,-7,19
4766,1,20
4767,5,16
4768,10,11
4769,2,19
4770,-4,16
4771,-24,27
4772,-5,17
4773,-7,19
4774,8,13
4775,2,10
4776,7,14
4777,-5,17
4778,10,11
4779,10,11
4780,0,12
4781,7,14
4782,4,17
4783,5,16
4784,-28,22
4785,6,15
4786,6,15
4787,3,18
4788,10,11
4789,4,17
4790,-3,15
4791,5,7
4792,1,20
4793,7,14
4794,-11,14
4795,-1,13
4796,5,16
4797,3,18
4798,-8,20
4799,-27,21
4800,7,14
4801,15,6
4802,3,18
4803,-15,18
4804,8,13
4805,5,16
4806,-2,14
4807,2,19
4808,4,17
4809,0,12
4810,1,11
4811,8,13
4812,-24,18
4813,9,12
4814,10,11
4815,-5,17
4816,-5,17
4817,3,18
4818,6,15
4819,6,15
4820,-1,13
4821,-8,20
4822,7,14
4823,-1,13
4824,-15,18
4825,-5,17
4826,9,12
4827,-17,20
4828,-9,21
4829,3,18
4830,12,9
4831,2,19
4832,5,16
4833,0,12
4834,-2,14
4835,11,10
4836,-2,14
4837,9,12
4838,6,15
4839,0,12
4840,3,18
4841,8,13
4842,9,12
4843,10,11
4844,-15,18
4845,-7,19
4846,5,16
4847,3,18
4848,7,14
4849,9,12
4850,9,12
4851,-6,18
4852,11,10
4853,-4,16
4854,-4,16
4855,13,8
4856,-7,19
4857,0,12
4858,5,16
4859,-2,23
4860,10,11
4861,-2,14
4862,-4,16
4863,6,15
4864,2,10
4865,10,11
4866,4,17
4867,-4,16
4868,10,11
4869,-4,16
4870,5,16
4871,10,11
4872,12,9
4873,-1,13
4874,10,11
4875,12,9
4876,4,17
4877,4,17
4878,7,14
4879,7,14
4880,0,12
4881,11,10
4882,6,15
4883,11,10
4884,8,13
4885,10,11
4886,-11,23
4887,-2,14
4888,3,18
4889,5,16
4890,-4,16
4891,-15,18
4892,14,7
4893,-12,15
4894,12,9
4895,-3,15
4896,7,14
4897,4,17
4898,5,16
4899,1,11
4900,15,6
4901,-14,17
4902,-15,18
4903,-8,20
4904,-18,21
4905,-1,13
4906,4,17
4907,10,11
4908,-14,17
4909,-11,14
4910,-3,15
4911,-1,22
4912,12,9
4913,-7,19
4914,7,14
4915,-13,16
4916,-3,15
4917,-7,19
4918,5,16
4919,3,18
4920,-5,17
4921,-12,15
4922,3,18
4923,1,11
4924,0,12
4925,-4,16
4926,11,10
4927,5,16
4928,7,14
4929,10,11
4930,3,18
4931,-14,17
4932,6,15
4933,11,10
4934,4,17
4935,-7,19
4936,4,17
4937,6,15
4938,-16,19
4939,2,19
4940,-12,15
4941,-5,17
4942,-8,20
4943,-3,15
4944,6,15
4945,-8,11
4946,13,8
4947,9,12
4948,4,17
4949,3,9
4950,7,14
4951,11,10
4952,10,11
4953,6,15
4954,-1,13
4955,-2,14
4956,8,13
4957,0,12
4958,7,14
4959,10,11
4960,3,18
4961,-6,18
4962,6,15
4963,2,19
4964,11,10
4965,5,16
4966,7,14
4967,11,10
4968,-20,23
4969,-3,15
4970,7,14
4971,8,13
4972,2,19
4973,6,15
4974,1,11
4975,8,13
4976,14,7
4977,7,14
4978,7,14
4979,9,12
4980,6,15
4981,8,13
4982,-7,19
4983,-10,13
4984,5,16
4985,-6,18
4986,6,15
4987,4,17
4988,1,11
4989,5,16
4990,3,9
4991,7,14
4992,-6,18
4993,1,20
4994,-5,17
4995,6,15
4996,14,7
4997,12,9
4998,4,17
4999,8,13
5000,4,17
