episode,reward,steps
985,4,17
986,-18,39
987,11,10
988,11,10
989,-56,59
990,-70,64
991,12,9
992,10,11
993,-13,16
994,3,18
995,-16,28
996,8,13
997,-3,15
998,-81,75
999,10,11
1000,2,19
1001,-8,29
1002,-109,112
1003,-45,30
1004,-9,21
1005,9,12
1006,-21,33
1007,-32,35
1008,-66,60
1009,-17,29
1010,7,14
1011,-44,56
1012,-24,27
1013,-15,27
1014,5,16
1015,8,13
1016,2,10
1017,3,18
1018,-10,22
1019,-32,35
1020,2,19
1021,9,12
1022,6,15
1023,-14,17
1024,13,8
1025,3,18
1026,-23,26
1027,10,11
1028,5,16
1029,-57,60
1030,-6,18
1031,-4,16
1032,9,12
1033,-35,38
1034,-6,18
1035,-1,13
1036,10,11
1037,6,15
1038,-4,16
1039,-53,47
1040,-1,13
1041,-1,22
1042,6,15
1043,-4,16
1044,11,10
1045,11,10
1046,-2,14
1047,-61,46
1048,8,13
1049,-7,19
1050,-93,78
1051,-125,83
1052,-12,24
1053,-54,48
1054,2,19
1055,-19,31
1056,-52,55
1057,11,10
1058,-17,29
1059,5,16
1060,-9,21
1061,0,21
1062,6,15
1063,-34,46
1064,-3,15
1065,9,12
1066,7,14
1067,-44,47
1068,-19,31
1069,-20,32
1070,-14,26
1071,1,11
1072,-25,46
1073,8,13
1074,-17,20
1075,-6,18
1076,-23,35
1077,3,18
1078,0,21
1079,11,10
1080,11,10
1081,9,12
1082,-11,23
1083,-11,23
1084,1,20
1085,-74,59
1086,-6,27
1087,0,12
1088,9,12
1089,12,9
1090,11,10
1091,1,11
1092,-3,24
1093,-1,13
1094,1,11
1095,-21,24
1096,-61,46
1097,15,6
1098,-3,24
1099,0,21
1100,-3,15
1101,15,6
1102,-8,20
1103,-8,20
1104,3,18
1105,-10,13
1106,6,15
1107,-16,37
1108,-11,14
1109,-8,20
1110,9,12
1111,-50,62
1112,11,10
1113,6,15
1114,11,10
1115,10,11
1116,12,9
1117,7,14
1118,9,12
1119,10,11
1120,-29,32
1121,-11,14
1122,11,10
1123,-4,16
1124,14,7
1125,-24,27
1126,-11,23
1127,-17,20
1128,-1,22
1129,4,17
1130,9,12
1131,-5,17
1132,-20,41
1133,0,21
1134,8,13
1135,-23,26
1136,11,10
